-31.98023,115.821145



-31.98023,115.821145
-31.980230555555554,115.82119566666667
-31.98023111111111,115.82124633333333
-31.980231666666665,115.821297
-31.98023222222222,115.82134766666667
-31.980232777777776,115.82139833333333
-31.98023333333333,115.821449
-31.98023388888889,115.82149966666667
-31.980234444444445,115.82155033333333
-31.980235,115.821601
-31.980235555555556,115.82165166666667
-31.98023611111111,115.82170233333333
-31.980236666666666,115.821753




-31.980236666666666,115.821753
-31.98023722222222,115.82180366666667
-31.980237777777777,115.82185433333333
-31.980238333333332,115.821905
-31.980238888888888,115.82195566666667
-31.980239444444443,115.82200633333333
-31.980240000000002,115.822057
-31.980240555555557,115.82210766666667
-31.980241111111113,115.82215833333333
-31.980241666666668,115.822209
-31.980242222222223,115.82225966666667
-31.98024277777778,115.82231033333333
-31.980243333333334,115.822361
-31.98024388888889,115.82241166666667
-31.980244444444445,115.82246233333333



-31.980244444444445,115.82246233333333
-31.980245,115.822513
-31.980245555555555,115.82256366666667
-31.98024611111111,115.82261433333333
-31.980246666666666,115.822665
-31.980247222222225,115.82271566666667
-31.98024777777778,115.82276633333333
-31.980248333333336,115.822817
-31.98024888888889,115.82286766666667
-31.980249444444446,115.82291833333333
-31.98025,115.822969



-31.98025,115.822969
-31.98020273170732,115.822986
-31.980155463414636,115.823003




-31.980155463414636,115.823003
-31.980108195121954,115.82302
-31.98006092682927,115.823037
-31.98001365853659,115.823054
-31.979966390243906,115.823071
-31.979919121951223,115.823088
-31.979871853658537,115.823105
-31.979824585365854,115.823122
-31.97977731707317,115.823139
-31.97973004878049,115.823156
-31.979682780487806,115.823173
-31.979635512195124,115.82319
-31.97958824390244,115.823207
-31.97954097560976,115.823224
-31.979493707317076,115.823241



-31.979493707317076,115.823241
-31.979446439024393,115.823258
-31.97939917073171,115.823275
-31.979351902439028,115.823292
-31.979304634146345,115.823309
-31.979257365853663,115.823326
-31.979210097560976,115.823343
-31.979162829268294,115.82336
-31.97911556097561,115.823377
-31.97906829268293,115.823394
-31.979021024390246,115.823411
-31.978973756097563,115.82342799999999
-31.97892648780488,115.82344499999999
-31.978879219512198,115.82346199999999
-31.978831951219515,115.82347899999999




-31.978831951219515,115.82347899999999
-31.978784682926833,115.82349599999999
-31.97873741463415,115.82351299999999
-31.978690146341467,115.82352999999999
-31.978642878048785,115.82354699999999
-31.978595609756102,115.82356399999999
-31.978548341463416,115.82358099999999
-31.978501073170733,115.82359799999999
-31.97845380487805,115.82361499999999
-31.978406536585368,115.82363199999999
-31.978359268292685,115.82364899999999
-31.978312000000003,115.82366599999999
-31.97826473170732,115.82368299999999
-31.978217463414637,115.82369999999999
-31.978170195121955,115.823717



-31.978170195121955,115.823717
-31.978122926829272,115.823734
-31.97807565853659,115.823751
-31.978028390243907,115.823768
-31.977981121951224,115.823785
-31.977933853658538,115.823802
-31.977886585365855,115.823819
-31.977839317073173,115.823836
-31.97779204878049,115.823853
-31.977744780487807,115.82387
-31.977697512195125,115.823887
-31.977650243902442,115.823904
-31.97760297560976,115.823921
-31.977555707317077,115.823938
-31.977508439024394,115.823955




-31.977508439024394,115.823955
-31.97746117073171,115.823972
-31.97741390243903,115.823989
-31.977366634146346,115.824006
-31.97731936585366,115.824023
-31.977272097560977,115.82404
-31.977224829268295,115.824057
-31.977177560975612,115.824074
-31.97713029268293,115.824091
-31.977083024390247,115.824108
-31.977035756097564,115.824125
-31.97698848780488,115.824142
-31.9769412195122,115.82415900000001
-31.976893951219513,115.82417600000001
-31.97684668292683,115.82419300000001



-31.97684668292683,115.82419300000001
-31.976799414634147,115.82421000000001
-31.976752146341465,115.82422700000001
-31.976704878048782,115.82424400000001
-31.9766576097561,115.824261
-31.976610341463413,115.824278
-31.97656307317073,115.824295
-31.976515804878048,115.824312
-31.976468536585365,115.824329
-31.976421268292682,115.824346
-31.976374,115.824363



-31.976374,115.824363
-31.97633775925926,115.82439796296296
-31.976301518518518,115.82443292592593




-31.976301518518518,115.82443292592593
-31.976265277777777,115.82446788888889
-31.976229037037037,115.82450285185186
-31.976192796296296,115.82453781481482
-31.976156555555555,115.82457277777779
-31.976120314814814,115.82460774074075
-31.976084074074073,115.82464270370372
-31.976047833333332,115.82467766666667
-31.97601159259259,115.82471262962963
-31.97597535185185,115.8247475925926
-31.97593911111111,115.82478255555556
-31.97590287037037,115.82481751851853
-31.97586662962963,115.82485248148149
-31.975830388888888,115.82488744444446
-31.975794148148147,115.82492240740741



-31.975794148148147,115.82492240740741
-31.975757907407406,115.82495737037037
-31.975721666666665,115.82499233333334
-31.975685425925924,115.8250272962963
-31.975649185185183,115.82506225925927
-31.975612944444443,115.82509722222223
-31.9755767037037,115.8251321851852
-31.97554046296296,115.82516714814815
-31.97550422222222,115.82520211111111
-31.97546798148148,115.82523707407408
-31.97543174074074,115.82527203703704
-31.975395499999998,115.82530700000001
-31.975359259259257,115.82534196296297
-31.975323018518516,115.82537692592592
-31.975286777777775,115.8254118888889




-31.975286777777775,115.8254118888889
-31.975250537037034,115.82544685185185
-31.975214296296294,115.82548181481482
-31.975178055555553,115.82551677777778
-31.975141814814812,115.82555174074075
-31.97510557407407,115.8255867037037
-31.97506933333333,115.82562166666668
-31.97503309259259,115.82565662962963
-31.97499685185185,115.82569159259259
-31.974960611111108,115.82572655555556
-31.974924370370367,115.82576151851852
-31.974888129629626,115.82579648148149
-31.974851888888885,115.82583144444445
-31.974815648148148,115.8258664074074
-31.974779407407407,115.82590137037037



-31.974779407407407,115.82590137037037
-31.974743166666666,115.82593633333333
-31.974706925925926,115.8259712962963
-31.974670685185185,115.82600625925926
-31.974634444444444,115.82604122222223
-31.974598203703703,115.82607618518519
-31.974561962962962,115.82611114814814
-31.97452572222222,115.82614611111111
-31.97448948148148,115.82618107407407
-31.97445324074074,115.82621603703704
-31.974417,115.826251



-31.974417,115.826251
-31.97436422222222,115.82624288888888
-31.974311444444442,115.82623477777777




-31.974311444444442,115.82623477777777
-31.974258666666664,115.82622666666666
-31.97420588888889,115.82621855555556
-31.97415311111111,115.82621044444444
-31.974100333333332,115.82620233333333
-31.974047555555554,115.82619422222221
-31.97399477777778,115.82618611111111
-31.973942,115.826178



-31.973942,115.826178
-31.97392766666667,115.8261235
-31.973913333333336,115.826069
-31.973899000000003,115.8260145
-31.973884666666667,115.82596
-31.973870333333334,115.8259055



-31.973870333333334,115.8259055
-31.973856,115.825851



-31.973856,115.825851
-31.973890822222224,115.82581444444445
-31.973925644444446,115.8257778888889
-31.973960466666668,115.82574133333334
-31.97399528888889,115.82570477777777
-31.974030111111112,115.82566822222222
-31.974064933333334,115.82563166666667
-31.974099755555557,115.82559511111111
-31.97413457777778,115.82555855555556
-31.9741694,115.825522
-31.974204222222223,115.82548544444444
-31.974239044444445,115.82544888888889




-31.974239044444445,115.82544888888889
-31.974273866666667,115.82541233333333
-31.97430868888889,115.82537577777778
-31.974343511111112,115.82533922222223
-31.974378333333334,115.82530266666666
-31.974413155555556,115.8252661111111
-31.97444797777778,115.82522955555555
-31.9744828,115.825193
-31.974517622222223,115.82515644444445
-31.974552444444445,115.82511988888889
-31.974587266666667,115.82508333333334
-31.97462208888889,115.82504677777777
-31.97465691111111,115.82501022222222
-31.974691733333334,115.82497366666666
-31.974726555555556,115.82493711111111



-31.974726555555556,115.82493711111111
-31.974761377777778,115.82490055555556
-31.9747962,115.824864
-31.974831022222222,115.82482744444445
-31.974865844444444,115.82479088888888
-31.974900666666667,115.82475433333333
-31.97493548888889,115.82471777777778
-31.97497031111111,115.82468122222222
